frame,t_mono,time_boot_ms,t_unix_usec,lat,lng,alt_msl,alt_agl,yaw,pitch,roll,nsats,fix_type,lat_gpi_ms,lat_att_ms,det_idx,cx,cy,w,h,bearing_px,bearing_py,conf
9125,1937.1242,1946875.9,1785689412848758,-22.9780181,-43.2321369,41.68,2.93,-9.85,-1.77,-0.03,18,3,-62.8,-22.2,,,,,,,,
9126,1937.2313,1946984.3,1785689412955911,-22.9780181,-43.2321369,41.68,2.93,-9.85,-1.77,-0.02,18,3,-58.0,-17.1,,,,,,,,
9127,1937.3383,1947088.9,1785689413062887,-22.9780181,-43.2321369,41.68,2.93,-9.85,-1.77,-0.01,19,3,-53.3,-6.9,,,,,,,,
9128,1937.4454,1947196.7,1785689413170011,-22.978018155718196,-43.2321369,41.67,2.92,-9.85,-1.77,-0.01,19,3,-42.8,-1.8,,,,,,,,
9129,1937.5525,1947304.2,1785689413277044,-22.9780182,-43.2321369,41.67,2.92,-9.85,-1.77,-0.02,19,3,-37.4,-1.8,,,,,,,,
9130,1937.624,1947376.1,1785689413348546,-22.9780182,-43.2321369,41.67,2.92,-9.85,-1.77,-0.02,19,3,-63.1,-22.2,,,,,,,,
9131,1937.7311,1947484.3,1785689413455651,-22.9780182,-43.2321369,41.68,2.93,-9.85,-1.77,-0.02,19,3,-57.7,-17.1,,,,,,,,
9132,1937.8382,1947584.7,1785689413562718,-22.9780182,-43.2321369,41.68,2.93,-9.85,-1.77,-0.02,19,3,-63.7,-6.9,,,,,,,,
9133,1937.9454,1947691.6,1785689413670367,-22.9780182,-43.232136849357296,41.67,2.92,-9.85,-1.77,-0.02,19,3,-42.4,-1.8,,,,,,,,
9134,1938.0523,1947804.0,1785689413777234,-22.9780182,-43.2321368,41.67,2.92,-9.85,-1.77,-0.02,19,3,-37.8,-1.8,,,,,,,,
9135,1938.1238,1947874.2,1785689413848789,-22.97801823322295,-43.2321368,41.67,2.92,-9.85,-1.77,-0.02,19,3,-67.8,-22.1,,,,,,,,
9136,1938.2309,1947981.3,1785689413955811,-22.9780183,-43.2321368,41.67,2.92,-9.85,-1.76,-0.02,19,3,-58.1,-17.1,,,,,,,,
9137,1938.3379,1948088.9,1785689414062870,-22.9780183,-43.2321368,41.67,2.92,-9.85,-1.76,-0.02,19,3,-53.2,-6.9,,,,,,,,
9138,1938.4451,1948196.7,1785689414170046,-22.9780183,-43.2321368,41.66,2.91,-9.85,-1.77,-0.02,19,3,-42.8,-1.8,,,,,,,,
9139,1938.5521,1948304.2,1785689414277053,-22.9780183,-43.2321368,41.65,2.9,-9.86,-1.78,-0.02,19,3,-37.3,-1.8,,,,,,,,
9140,1938.6236,1948374.4,1785689414348514,-22.9780183,-43.2321368,41.65,2.9,-9.86,-1.77,-0.03,19,3,-68.1,-22.1,,,,,,,,
9141,1938.7307,1948481.3,1785689414455610,-22.9780183,-43.2321368,41.64,2.89,-9.86,-1.77,-0.03,19,3,-57.7,-17.1,,,,,,,,
9142,1938.8378,1948584.7,1785689414562703,-22.9780183,-43.2321368,41.63,2.87,-9.86,-1.77,-0.04,20,3,-63.8,-6.9,,,,,,,,
9143,1938.9451,1948691.6,1785689414666142,-22.9780183,-43.2321368,41.61,2.86,-9.86,-1.77,-0.04,20,3,-42.5,-1.9,,,,,,,,
9144,1939.0163,1948769.2,1785689414737319,-22.9780183,-43.2321368,41.61,2.86,-9.86,-1.77,-0.03,20,3,-73.0,-30.7,,,,,,,,
9145,1939.1294,1948880.9,1785689414850383,-22.9780183,-43.2321368,41.6,2.85,-9.86,-1.77,-0.03,20,3,-60.4,-19.2,,,,,,,,
9146,1939.2313,1948982.8,1785689414952286,-22.9780183,-43.2321368,41.59,2.84,-9.86,-1.77,-0.03,20,3,-57.9,-17.0,,,,,,,,
9147,1939.3361,1949087.9,1785689415057130,-22.9780183,-43.2321368,41.59,2.83,-9.86,-1.78,-0.03,18,3,-53.1,-11.9,,,,,,,,
9148,1939.4443,1949197.3,1785689415165285,-22.9780183,-43.2321368,41.58,2.83,-9.86,-1.78,-0.02,18,3,-42.7,-1.8,,,,,,,,
9149,1939.6931,1949424.7,1785689415414111,-22.9780183,-43.2321368,41.58,2.83,-9.87,-1.78,-0.02,18,3,-1.7,-6.9,,,,,,,,
9150,1939.9788,1949693.3,1785689415667540,-22.9780183,-43.2321367,41.6,2.84,-9.87,-1.78,-0.01,18,3,-11.9,-22.2,,,,,,,,
9151,1940.2287,1949973.0,1785689415917367,-22.9780183,-43.2321367,41.62,2.87,-9.87,-1.77,-0.01,18,3,-63.0,-17.0,,,,,,,,
9152,1940.3357,1950086.4,1785689416024436,-22.9780183,-43.2321367,41.63,2.88,-9.87,-1.77,-0.02,18,3,-52.9,-11.9,,,,,,,,
9153,1940.4428,1950194.2,1785689416131468,-22.9780183,-43.2321367,41.64,2.89,-9.87,-1.78,-0.02,18,3,-47.7,-6.8,,,,,,,,
9154,1940.5143,1950265.6,1785689416203026,-22.9780183,-43.2321367,41.64,2.89,-9.87,-1.78,-0.03,18,3,-73.2,-32.4,,,,,,,,
9155,1940.657,1950409.1,1785689416345757,-22.9780183,-43.2321367,41.65,2.9,-9.87,-1.77,-0.03,18,3,-32.5,-1.8,,,,,,,,
9156,1940.7284,1950479.2,1785689416417111,-22.9780183,-43.2321367,41.65,2.9,-9.87,-1.77,-0.03,18,3,-62.7,-17.1,,,,,,,,
9157,1940.8355,1950580.3,1785689416524183,-22.9780183,-43.2321367,41.66,2.91,-9.87,-1.77,-0.02,17,3,-68.4,-11.9,,,,,,,,
9158,1940.9429,1950686.1,1785689416671159,-22.9780183,-43.2321367,41.66,2.91,-9.87,-1.77,-0.02,17,3,-47.6,-1.8,,,,,,,,
9159,1941.0141,1950765.3,1785689416742306,-22.978018324279905,-43.2321367,41.66,2.91,-9.87,-1.77,-0.02,17,3,-73.6,-32.2,,,,,,,,
9160,1941.1596,1950910.1,1785689416887868,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.77,-0.02,17,3,-32.2,-1.8,,,,,,,,
9161,1941.2282,1950977.6,1785689416956470,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.77,-0.02,17,3,-62.9,-16.9,,,,,,,,
9162,1941.3353,1951086.2,1785689417063526,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.77,-0.02,18,3,-53.5,-12.0,,,,,,,,
9163,1941.4454,1951197.9,1785689417173628,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.77,-0.02,18,3,-42.8,-1.9,,,,,,,,
9164,1941.5495,1951300.1,1785689417277715,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.78,-0.02,18,3,-42.4,-1.8,,,,,,,,
9165,1941.6209,1951370.9,1785689417349131,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.78,-0.02,18,3,-68.0,-27.2,,,,,,,,
9166,1941.728,1951479.4,1785689417456203,-22.9780184,-43.2321367,41.67,2.92,-9.87,-1.78,-0.02,18,3,-62.6,-16.9,,,,,,,,
9167,1941.8351,1951580.2,1785689417563312,-22.9780184,-43.23213666084083,41.68,2.93,-9.87,-1.78,-0.02,18,3,-69.2,-12.0,,,,,,,,
9168,1941.9779,1951727.1,1785689417688694,-22.9780184,-43.2321366,41.69,2.94,-9.87,-1.77,-0.01,18,3,-11.9,-22.1,,,,,,,,
9169,1942.0493,1951799.2,1785689417760071,-22.9780184,-43.2321366,41.7,2.95,-9.87,-1.77,-0.01,18,3,-42.7,-1.9,,,,,,,,
9170,1942.1207,1951870.8,1785689417831520,-22.97801842978686,-43.2321366,41.7,2.95,-9.87,-1.77,-0.01,18,3,-67.7,-27.1,,,,,,,,
9171,1942.2277,1951979.5,1785689417938518,-22.9780185,-43.2321366,41.71,2.96,-9.87,-1.77,-0.02,18,3,-62.9,-22.1,,,,,,,,
9172,1942.3348,1952086.4,1785689418045633,-22.9780185,-43.2321366,41.72,2.97,-9.87,-1.77,-0.03,18,3,-53.1,-11.9,,,,,,,,
9173,1942.4449,1952197.6,1785689418155708,-22.9780185,-43.2321366,41.73,2.98,-9.87,-1.77,-0.03,18,3,-43.7,-2.0,,,,,,,,
9174,1942.5491,1952299.9,1785689418259923,-22.978018558862313,-43.2321366,41.74,2.99,-9.87,-1.76,-0.03,18,3,-42.3,-1.7,,,,,,,,
9175,1942.6205,1952371.0,1785689418331329,-22.9780186,-43.2321366,41.74,2.99,-9.87,-1.76,-0.03,18,3,-67.9,-27.1,,,,,,,,
9176,1942.7276,1952479.5,1785689418438416,-22.9780186,-43.232136561489014,41.74,2.99,-9.87,-1.75,-0.02,18,3,-62.5,-22.0,,,,,,,,
9177,1942.8377,1952583.4,1785689418548487,-22.978018642366425,-43.2321365,41.74,2.99,-9.87,-1.76,-0.02,18,3,-64.7,-12.1,,,,,,,,
9178,1942.9776,1952727.3,1785689418692077,-22.9780187,-43.2321365,41.73,2.98,-9.87,-1.76,-0.02,18,3,-11.9,-1.7,,,,,,,,
9179,1943.0147,1952766.6,1785689418729144,-22.9780187,-43.2321365,41.73,2.98,-9.87,-1.76,-0.02,18,3,-73.1,-32.2,,,,,,,,
9180,1943.1203,1952873.5,1785689418834806,-22.978018732477533,-43.23213646752247,41.73,2.98,-9.87,-1.76,-0.02,18,3,-67.7,-27.1,,,,,,,,
9181,1943.2275,1952979.5,1785689418941933,-22.9780188,-43.2321364,41.73,2.98,-9.87,-1.76,-0.02,18,3,-62.9,-22.0,,,,,,,,
9182,1943.3345,1953084.1,1785689419048947,-22.9780188,-43.2321364,41.73,2.98,-9.87,-1.76,-0.03,18,3,-58.1,-12.0,,,,,,,,
9183,1943.4416,1953191.6,1785689419156066,-22.9780188,-43.2321364,41.73,2.98,-9.87,-1.77,-0.03,18,3,-47.9,-6.8,,,,,,,,
9184,1943.5517,1953303.3,1785689419266175,-22.9780188,-43.23213646234693,41.73,2.98,-9.87,-1.77,-0.04,18,3,-37.6,-2.0,,,,,,,,
9185,1943.6201,1953372.2,1785689419334610,-22.9780188,-43.2321365,41.73,2.98,-9.87,-1.78,-0.04,18,3,-68.0,-27.1,,,,,,,,
9186,1943.7302,1953483.1,1785689419444691,-22.9780188,-43.2321365,41.73,2.98,-9.87,-1.78,-0.03,18,3,-57.9,-17.2,,,,,,,,
9187,1943.8343,1953581.2,1785689419548739,-22.9780188,-43.2321365,41.74,2.99,-9.87,-1.78,-0.04,18,3,-68.8,-11.9,,,,,,,,
9188,1943.9771,1953727.1,1785689419689280,-22.9780188,-43.2321365,41.75,3.0,-9.86,-1.77,-0.04,18,3,-11.9,-1.7,,,,,,,,
9189,1944.0141,1953766.5,1785689419726235,-22.978018825483048,-43.232136474516956,41.75,3.0,-9.86,-1.77,-0.04,18,3,-73.1,-32.2,,,,,,,,
9190,1944.1199,1953873.6,1785689419832118,-22.9780189,-43.23213636742688,41.76,3.01,-9.86,-1.77,-0.03,18,3,-67.8,-27.2,,,,,,,,
9191,1944.2288,1953980.4,1785689419940970,-22.9780189,-43.2321363,41.76,3.01,-9.86,-1.77,-0.03,18,3,-63.1,-17.0,,,,,,,,
9192,1944.3355,1954086.1,1785689420047699,-22.9780189,-43.2321363,41.77,3.02,-9.86,-1.77,-0.03,19,3,-53.2,-12.0,,,,,,,,
9193,1944.4426,1954193.9,1785689420154732,-22.9780189,-43.2321363,41.79,3.03,-9.85,-1.77,-0.03,19,3,-47.9,-6.9,,,,,,,,
9194,1944.5497,1954299.2,1785689420261887,-22.97801895823976,-43.232136241760244,41.79,3.04,-9.85,-1.77,-0.02,19,3,-42.5,-1.8,,,,,,,,
9195,1944.6212,1954370.9,1785689420333382,-22.978019,-43.2321362,41.79,3.04,-9.85,-1.77,-0.02,19,3,-68.2,-27.1,,,,,,,,
9196,1944.7282,1954479.3,1785689420440412,-22.978019,-43.2321362,41.8,3.05,-9.85,-1.77,-0.02,19,3,-62.7,-17.0,,,,,,,,
9197,1944.8353,1954580.2,1785689420547502,-22.978019,-43.2321362,41.81,3.06,-9.85,-1.77,-0.03,19,3,-68.9,-12.1,,,,,,,,
9198,1944.9428,1954685.6,1785689420666976,-22.97801904463162,-43.23213615536838,41.81,3.06,-9.85,-1.76,-0.03,19,3,-47.8,-7.1,,,,,,,,
9199,1945.0495,1954801.9,1785689420773732,-22.9780191,-43.2321361,41.83,3.08,-9.85,-1.76,-0.03,19,3,-37.9,-1.8,,,,,,,,
9200,1945.121,1954874.1,1785689420845205,-22.978019133149324,-43.2321361,41.83,3.08,-9.85,-1.76,-0.03,19,3,-67.8,-27.2,,,,,,,,
9201,1945.2281,1954979.3,1785689420952304,-22.9780192,-43.232136061652554,41.84,3.09,-9.85,-1.76,-0.03,19,3,-63.2,-17.2,,,,,,,,
9202,1945.5143,1955236.1,1785689421238505,-22.97801929511921,-43.232136,41.87,3.12,-9.85,-1.76,-0.04,16,3,-2.0,-2.1,,,,,,,,
9203,1946.0855,1955835.0,1785689421690347,-22.9780194,-43.232136,41.9,3.15,-9.84,-1.75,-0.03,18,3,-2.2,-12.6,,,,,,,,
9204,1946.1565,1955909.0,1785689421761309,-22.9780194,-43.232136,41.9,3.15,-9.83,-1.75,-0.03,18,3,-32.3,-1.8,,,,,,,,
9205,1946.2277,1955979.1,1785689421832500,-22.9780194,-43.232136,41.9,3.15,-9.84,-1.75,-0.03,18,3,-63.1,-22.2,,,,,,,,
9206,1946.3347,1956086.2,1785689421939515,-22.978019445197912,-43.232136,41.91,3.16,-9.83,-1.75,-0.03,19,3,-53.2,-12.0,,,,,,,,
9207,1946.4418,1956193.9,1785689422046572,-22.9780195,-43.23213605289318,41.92,3.16,-9.83,-1.75,-0.03,19,3,-48.0,-6.9,,,,,,,,
9208,1946.5488,1956299.2,1785689422153646,-22.9780195,-43.2321361,41.92,3.17,-9.83,-1.75,-0.03,19,3,-42.5,-1.9,,,,,,,,
9209,1946.656,1956407.4,1785689422260818,-22.97801956637674,-43.2321361,41.92,3.17,-9.83,-1.75,-0.03,19,3,-32.8,-1.8,,,,,,,,
9210,1946.7274,1956479.1,1785689422332190,-22.9780196,-43.2321361,41.92,3.17,-9.83,-1.75,-0.03,19,3,-62.8,-22.2,,,,,,,,
9211,1946.8344,1956580.2,1785689422439252,-22.9780196,-43.2321361,41.92,3.17,-9.83,-1.76,-0.03,18,3,-68.8,-12.0,,,,,,,,
9212,1946.9416,1956685.6,1785689422668707,-22.9780196,-43.2321361,41.93,3.18,-9.83,-1.75,-0.04,18,3,-47.7,-7.0,,,,,,,,
9213,1947.0487,1956799.0,1785689422775714,-22.9780196,-43.232136158016786,41.94,3.19,-9.82,-1.75,-0.04,18,3,-42.9,-1.9,,,,,,,,
9214,1947.1203,1956870.8,1785689422847391,-22.9780196,-43.2321362297813,41.94,3.19,-9.82,-1.75,-0.04,18,3,-67.8,-27.2,,,,,,,,
9215,1947.2271,1956979.3,1785689422954209,-22.9780196,-43.2321363,41.95,3.2,-9.82,-1.76,-0.04,18,3,-63.1,-22.1,,,,,,,,
9216,1947.3342,1957086.3,1785689423061303,-22.9780196,-43.2321363,41.95,3.2,-9.82,-1.75,-0.04,19,3,-53.2,-12.0,,,,,,,,
9217,1947.4413,1957193.9,1785689423168391,-22.9780196,-43.23213635292983,41.97,3.21,-9.82,-1.75,-0.04,19,3,-47.9,-6.9,,,,,,,,
9218,1947.5485,1957299.2,1785689423275517,-22.9780196,-43.232136458181415,41.96,3.21,-9.82,-1.76,-0.04,19,3,-42.6,-1.9,,,,,,,,
9219,1947.6555,1957407.3,1785689423382558,-22.9780196,-43.23213656633916,41.96,3.21,-9.82,-1.76,-0.04,19,3,-32.7,-1.9,,,,,,,,
9220,1947.727,1957479.2,1785689423454063,-22.9780196,-43.2321366,41.96,3.21,-9.82,-1.76,-0.04,19,3,-62.7,-22.1,,,,,,,,
9221,1947.834,1957580.2,1785689423561095,-22.9780196,-43.232136639167486,41.96,3.21,-9.82,-1.76,-0.04,17,3,-68.8,-12.0,,,,,,,,
9222,1947.9416,1957685.8,1785689423667675,-22.9780196,-43.23213674483057,41.96,3.21,-9.82,-1.76,-0.04,17,3,-47.7,-7.0,,,,,,,,
9223,1948.048,1957798.8,1785689423774063,-22.9780196,-43.232136857817125,41.96,3.21,-9.81,-1.76,-0.04,17,3,-42.8,-1.9,,,,,,,,
9224,1948.1197,1957870.8,1785689423845750,-22.9780196,-43.23213695965672,41.96,3.21,-9.81,-1.76,-0.04,17,3,-67.8,-27.2,,,,,,,,
9225,1948.2267,1957979.4,1785689423952809,-22.9780196,-43.2321371,41.96,3.21,-9.81,-1.77,-0.04,17,3,-63.0,-22.1,,,,,,,,
9226,1948.3338,1958084.1,1785689424059910,-22.9780196,-43.232137143061365,41.96,3.21,-9.81,-1.77,-0.05,19,3,-58.3,-12.0,,,,,,,,
9227,1948.441,1958191.5,1785689424167070,-22.9780196,-43.23213725047762,41.96,3.21,-9.81,-1.77,-0.05,19,3,-47.9,-6.9,,,,,,,,
9228,1948.548,1958299.2,1785689424274097,-22.9780196,-43.232137358187174,41.96,3.21,-9.81,-1.77,-0.05,19,3,-42.5,-1.8,,,,,,,,
9229,1948.6555,1958407.5,1785689424381558,-22.978019666519046,-43.23213746651905,41.97,3.22,-9.8,-1.76,-0.05,19,3,-32.7,-1.9,,,,,,,,
9230,1948.7265,1958478.9,1785689424452620,-22.978019662055107,-43.232137537944894,41.97,3.22,-9.8,-1.76,-0.05,19,3,-62.7,-22.1,,,,,,,,
9231,1948.8337,1958580.2,1785689424559766,-22.9780196,-43.23213763919777,41.97,3.22,-9.8,-1.72,-0.05,19,3,-68.9,-12.0,,,,,,,,
9232,1948.9408,1958685.4,1785689424665816,-22.9780196,-43.23213774444939,41.98,3.23,-9.8,-1.7,-0.05,19,3,-47.7,-7.0,,,,,,,,
9233,1949.0478,1958799.0,1785689424772883,-22.9780196,-43.232137857999376,42.0,3.24,-9.8,-1.69,-0.04,19,3,-43.0,-1.9,,,,,,,,
9234,1949.1652,1958916.3,1785689424890217,-22.97801967530761,-43.2321379,42.01,3.26,-9.8,-1.68,-0.03,19,3,-24.4,-3.8,,,,,,,,
9235,1949.2264,1958977.9,1785689424951463,-22.9780197,-43.232137936870984,42.02,3.27,-9.8,-1.68,-0.03,19,3,-63.1,-22.1,,,,,,,,
9236,1949.3335,1959083.9,1785689425058496,-22.9780197,-43.23213804294455,42.03,3.28,-9.8,-1.69,-0.03,20,3,-58.3,-12.0,,,,,,,,
9237,1949.4405,1959191.4,1785689425165583,-22.9780197,-43.232138150370695,42.05,3.3,-9.8,-1.69,-0.03,20,3,-48.1,-7.0,,,,,,,,
9238,1949.5477,1959299.2,1785689425272700,-22.9780197,-43.23213825819741,42.07,3.32,-9.8,-1.66,-0.03,20,3,-42.4,-1.8,,,,,,,,
9239,1949.619,1959369.3,1785689425344085,-22.9780197,-43.23213832833897,42.07,3.32,-9.81,-1.63,-0.03,20,3,-73.2,-27.2,,,,,,,,
9240,1949.7262,1959476.1,1785689425451191,-22.978019735083645,-43.23213843508364,42.08,3.33,-9.82,-1.61,-0.03,20,3,-62.7,-22.1,,,,,,,,
9241,1949.8333,1959580.2,1785689425558297,-22.9780198,-43.23213853923563,42.09,3.34,-9.83,-1.59,-0.01,20,3,-68.8,-12.0,,,,,,,,
9242,1949.9404,1959685.6,1785689425666417,-22.9780198,-43.23213868916473,42.11,3.36,-9.86,-1.49,0.04,20,3,-47.6,-7.0,,,,,,,,
9243,1950.0474,1959799.1,1785689425773473,-22.9780198,-43.23213885806333,42.13,3.38,-10.14,-1.47,0.34,20,3,-42.9,-1.9,,,,,,,,
9244,1950.1555,1959907.8,1785689425881545,-22.978019866785445,-43.23213903357089,42.15,3.4,-11.06,-1.34,1.31,20,3,-32.4,-1.9,,,,,,,,
9245,1950.226,1959978.6,1785689425951999,-22.9780199,-43.2321391,42.18,3.42,-12.26,-1.5,1.7,20,3,-63.1,-22.1,,,,,,,,
9246,1950.333,1960084.0,1785689426059075,-22.9780199,-43.2321391,42.22,3.47,-15.13,-1.56,2.11,18,3,-58.3,-17.1,,,,,,,,
9247,1950.4401,1960191.4,1785689426166192,-22.978019950416037,-43.23213904958396,42.28,3.53,-18.35,-1.64,1.81,18,3,-48.0,-7.0,,,,,,,,
9248,1950.5473,1960299.1,1785689426273317,-22.97802,-43.2321388837046,42.34,3.59,-21.06,-1.24,1.22,18,3,-42.5,-1.9,,,,,,,,
9249,1950.6186,1960369.2,1785689426344685,-22.97802,-43.232138715326634,42.37,3.62,-22.23,-1.45,0.33,18,3,-73.3,-27.2,,,,,,,,
9250,1951.6547,1961386.8,1785689426686667,-22.9780202,-43.232137,42.57,3.82,-31.24,-4.82,-1.75,17,3,-32.9,-1.9,,,,,,,,
9251,1951.7257,1961478.8,1785689426757660,-22.9780202,-43.232137,42.61,3.85,-32.02,-4.65,-1.61,17,3,-62.8,-22.2,,,,,,,,
9252,1951.8335,1961580.5,1785689426865418,-22.9780202,-43.232137,42.65,3.9,-33.32,-4.01,-1.79,16,3,-69.0,-12.0,,,,,,,,
9253,1951.9753,1961721.9,1785689427692470,-22.9780202,-43.232137080939054,42.74,3.99,-34.24,-3.43,-2.08,16,3,-17.1,-1.9,,,,,,,,
9254,1952.0468,1961796.9,1785689427764020,-22.978020255907033,-43.23213715590703,42.79,4.04,-34.63,-3.06,-2.52,16,3,-42.9,-1.9,,,,,,,,
9255,1952.1537,1961904.1,1785689427870876,-22.9780203,-43.2321372,42.87,4.12,-34.8,-3.14,-2.54,16,3,-37.5,-1.9,,,,,,,,
9256,1952.2252,1961976.1,1785689427942427,-22.97802033507785,-43.23213723507785,42.93,4.18,-34.74,-3.38,-2.38,16,3,-63.1,-22.1,,,,,,,,
9257,1952.3332,1962084.5,1785689428050423,-22.97802044349262,-43.2321373,43.02,4.27,-34.42,-3.69,-1.63,16,3,-58.4,-12.0,,,,,,,,
9258,1952.4393,1962188.3,1785689428156489,-22.9780205,-43.232137347330514,43.12,4.37,-33.96,-3.91,-0.91,16,3,-53.1,-7.0,,,,,,,,
9259,1952.5464,1962297.0,1785689428263613,-22.978020555994107,-43.2321374,43.22,4.47,-33.29,-3.89,-0.99,16,3,-42.5,-1.8,,,,,,,,
9260,1952.6179,1962369.3,1785689428335057,-22.9780206,-43.2321374,43.29,4.54,-32.83,-3.94,-1.14,16,3,-73.3,-32.3,,,,,,,,
9261,1952.7607,1962512.8,1785689428477839,-22.978020671788766,-43.2321374,43.43,4.68,-31.55,-4.2,-1.63,16,3,-27.3,-1.9,,,,,,,,
9262,1952.832,1962580.0,1785689428549235,-22.9780207,-43.2321374,43.5,4.75,-30.79,-4.04,-2.28,17,3,-69.1,-17.1,,,,,,,,
9263,1952.9402,1962686.1,1785689428665757,-22.97802074506747,-43.232137490134946,43.62,4.87,-30.01,-3.93,-3.13,17,3,-47.6,-7.0,,,,,,,,
9264,1953.0463,1962798.6,1785689428771782,-22.9780208,-43.23213765764259,43.75,5.0,-30.02,-4.82,-2.46,17,3,-42.9,-1.8,,,,,,,,
9265,1953.1551,1962907.5,1785689428880618,-22.9780208,-43.23213789960982,43.87,5.12,-30.63,-5.65,-0.64,17,3,-33.2,-1.9,,,,,,,,
9266,1953.236,1962987.8,1785689428961549,-22.9780208,-43.23213809350977,43.96,5.21,-31.12,-5.85,0.31,17,3,-54.4,-12.6,,,,,,,,
9267,1953.3361,1963087.0,1785689429061675,-22.9780208,-43.232138337889545,44.08,5.32,-31.51,-5.49,0.52,18,3,-53.8,-12.6,,,,,,,,
9268,1953.4375,1963188.4,1785689429163057,-22.978020752595604,-43.23213859480879,44.19,5.44,-32.04,-4.79,0.47,18,3,-52.8,-11.9,,,,,,,,
9269,1953.5476,1963298.1,1785689429273084,-22.978020585723574,-43.232138814276425,44.31,5.56,-32.92,-4.09,0.74,18,3,-42.9,-2.1,,,,,,,,
9270,1953.6517,1963403.0,1785689429377252,-22.97802037606848,-43.23213896196576,44.41,5.66,-38.52,-3.62,0.8,18,3,-37.6,-1.8,,,,,,,,
9271,1953.7232,1963474.3,1785689429448709,-22.978020233320517,-43.23213906667948,44.48,5.73,-39.64,-3.25,0.75,18,3,-67.7,-27.1,,,,,,,,
9272,1953.8333,1963578.8,1785689429558802,-22.978019986739575,-43.23213923775347,44.57,5.82,-39.95,-2.08,0.46,18,3,-69.9,-12.2,,,,,,,,
9273,1953.9731,1963721.4,1785689429691539,-22.978019558754756,-43.232139380415084,44.7,5.95,-40.08,-0.8,0.25,18,3,-17.0,-1.8,,,,,,,,
9274,1954.0444,1963794.3,1785689429762890,-22.97801934020206,-43.2321394,44.77,6.02,-40.06,0.07,-0.52,18,3,-47.7,-1.7,,,,,,,,
9275,1954.1164,1963865.9,1785689429834847,-22.978019125204824,-43.232139424931724,44.84,6.09,-39.87,0.5,-1.3,18,3,-73.1,-32.4,,,,,,,,
9276,1954.2586,1964009.0,1785689429977021,-22.97801869598677,-43.2321395,44.98,6.23,-39.17,0.44,-2.76,18,3,-32.5,-1.8,,,,,,,,
9277,1954.3331,1964082.6,1785689430051545,-22.978018475255595,-43.23213954158147,45.05,6.3,-38.66,0.45,-3.18,18,3,-59.1,-17.2,,,,,,,,
9278,1954.4727,1964223.3,1785689430191200,-22.978018217726046,-43.23213968227395,45.2,6.45,-37.81,0.7,-3.69,18,3,-17.4,-1.9,,,,,,,,
9279,1954.5472,1964298.2,1785689430265639,-22.978018142795424,-43.23213975720458,45.28,6.53,-36.88,0.81,-3.7,18,3,-42.7,-1.9,,,,,,,,
9280,1954.6513,1964403.0,1785689430369759,-22.9780181,-43.23213992404263,45.39,6.64,-35.82,-0.04,-3.8,18,3,-37.6,-1.8,,,,,,,,
9281,1954.7227,1964474.2,1785689430441199,-22.9780181,-43.23214006640842,45.47,6.72,-35.29,-0.52,-3.26,18,3,-68.1,-27.3,,,,,,,,
9282,1954.8655,1964607.2,1785689430583996,-22.97801816624065,-43.2321403324813,45.62,6.87,-34.69,0.01,-1.85,20,3,-38.1,-1.8,,,,,,,,
9283,1954.941,1964684.9,1785689430672367,-22.9780182,-43.23214048773519,45.72,6.97,-34.39,0.46,-1.14,20,3,-47.8,-7.3,,,,,,,,
9284,1955.044,1964794.6,1785689430775313,-22.978018253618185,-43.232140707236375,45.86,7.11,-33.98,1.13,-0.34,20,3,-47.7,-1.7,,,,,,,,
9285,1955.1168,1964866.6,1785689430848134,-22.978018325615064,-43.2321408768452,45.95,7.2,-33.7,1.34,-0.0,20,3,-73.1,-32.4,,,,,,,,
9286,1955.2226,1964973.4,1785689430953986,-22.978018432439622,-43.232141164879245,46.1,7.34,-33.04,1.38,0.47,20,3,-68.3,-27.1,,,,,,,,
9287,1955.3682,1965118.1,1785689431099557,-22.97801857707715,-43.2321414541543,46.3,7.55,-32.1,0.99,1.02,18,3,-23.0,-2.0,,,,,,,,
9288,1955.4367,1965187.2,1785689431168077,-22.97801869243359,-43.232141592433585,46.39,7.64,-31.59,0.74,1.48,18,3,-53.0,-12.0,,,,,,,,
9289,1955.5479,1965298.7,1785689431279231,-22.978018857700278,-43.23214181540056,46.56,7.81,-31.09,0.57,1.59,18,3,-42.6,-2.0,,,,,,,,
9290,1955.6163,1965367.0,1785689431347642,-22.978018926049455,-43.23214192604946,46.66,7.91,-30.85,0.66,1.72,18,3,-73.2,-32.2,,,,,,,,
9291,1955.7619,1965513.6,1785689431493289,-22.978019072620423,-43.23214207262042,46.87,8.12,-30.3,1.24,2.03,18,3,-27.3,-1.9,,,,,,,,
9292,1955.8294,1965576.2,1785689431560784,-22.978019170436717,-43.2321421,46.97,8.22,-29.9,1.26,3.65,19,3,-73.9,-17.0,,,,,,,,
9293,1955.9733,1965721.5,1785689431684335,-22.9780193,-43.2321421,47.19,8.44,-29.25,1.01,9.21,19,3,-17.0,-1.7,,,,,,,,
